id,year,month,branch_id,patron_type,shelving_location,checkouts,renewals
3608,2026,2,5,DISCARD,J-EASY,1,0
3609,2026,2,5,DISCARD,J-FIC,187,0
3610,2026,2,5,DISCARD,J-GRA,4,0
3611,2026,2,5,DISCARD,J-NF,68,0
3612,2026,2,5,DISCARD,J-PBK,2,0
3613,2026,2,5,DISCARD,J-PIC-BOOK,4,0
3614,2026,2,5,DISCARD,J-REF,72,0
3615,2026,2,5,DISCARD,YA,199,0
3616,2026,2,5,DISCARD,YA-FIC,1,0
3617,2026,2,5,DISCARD,YA-GRA,1,0
3618,2026,2,5,DISCARD,YA-PBK,2,0
3619,2026,2,5,ILL,A-FIC,1,0
3620,2026,2,5,ILL,A-NF,2,0
3621,2026,2,5,ILL,J-NF,1,0
3622,2026,2,5,INST-TEACH,A-NF,1,0
3623,2026,2,5,INST-TEACH,J-DVD,7,0
3624,2026,2,5,INST-TEACH,J-FIC,2,0
3625,2026,2,5,INST-TEACH,J-GRA,2,0
3626,2026,2,5,INST-TEACH,J-KIT,1,0
3627,2026,2,5,INST-TEACH,J-NF,1,0
3628,2026,2,5,INST-TEACH,J-PIC-BOOK,1,0
3629,2026,2,5,J-INTERNET,A-DVD,1,0
3630,2026,2,5,J-INTERNET,A-FIC,8,0
3631,2026,2,5,J-INTERNET,A-GRA,3,0
3632,2026,2,5,J-INTERNET,A-KIT-HOBB,1,0
3633,2026,2,5,J-INTERNET,A-LEASE-FI,1,0
3634,2026,2,5,J-INTERNET,A-LP-FIC,1,0
3635,2026,2,5,J-INTERNET,A-NEWBK-FI,3,0
3636,2026,2,5,J-INTERNET,A-NEWBK-LP,1,0
3637,2026,2,5,J-INTERNET,A-NEWBK-NF,1,1
3638,2026,2,5,J-INTERNET,A-NF,10,13
3639,2026,2,5,J-INTERNET,J-BEGINREA,1,0
3640,2026,2,5,J-INTERNET,J-CALDECTT,1,0
3641,2026,2,5,J-INTERNET,J-DVD,27,3
3642,2026,2,5,J-INTERNET,J-EASY,56,6
3643,2026,2,5,J-INTERNET,J-EASY-F,1,0
3644,2026,2,5,J-INTERNET,J-FIC,71,8
3645,2026,2,5,J-INTERNET,J-GRA,107,2
3646,2026,2,5,J-INTERNET,J-NEWBERY,1,1
3647,2026,2,5,J-INTERNET,J-NF,52,14
3648,2026,2,5,J-INTERNET,J-PBK,18,3
3649,2026,2,5,J-INTERNET,J-PIC-BOOK,85,9
3650,2026,2,5,J-INTERNET,YA,2,1
3651,2026,2,5,J-INTERNET,YA-FIC,5,3
3652,2026,2,5,J-INTERNET,YA-GRA,50,4
3653,2026,2,5,J-INTERNET,YA-GRA-COM,2,0
3654,2026,2,5,J-INTERNET,YA-MANGA,2,0
3655,2026,2,5,J-INTERNET,YA-PBK,1,0
3656,2026,2,5,JUVENILE,A-DVD,2,0
3657,2026,2,5,JUVENILE,A-FIC,10,0
3658,2026,2,5,JUVENILE,A-HOMESCH,1,1
3659,2026,2,5,JUVENILE,A-NEWBK-FI,1,0
3660,2026,2,5,JUVENILE,A-NEWBK-LP,1,0
3661,2026,2,5,JUVENILE,A-NF,10,3
3662,2026,2,5,JUVENILE,A-VID-GAME,2,1
3663,2026,2,5,JUVENILE,J-AUD,2,0
3664,2026,2,5,JUVENILE,J-BEGINREA,6,0
3665,2026,2,5,JUVENILE,J-BIO,1,2
3666,2026,2,5,JUVENILE,J-CALDECTT,1,1
3667,2026,2,5,JUVENILE,J-DVD,29,11
3668,2026,2,5,JUVENILE,J-EASY,61,12
3669,2026,2,5,JUVENILE,J-EASY-F,3,1
3670,2026,2,5,JUVENILE,J-EASY-PIC,1,0
3671,2026,2,5,JUVENILE,J-FIC,128,15
3672,2026,2,5,JUVENILE,J-GRA,96,13
3673,2026,2,5,JUVENILE,J-NEWBERY,4,1
3674,2026,2,5,JUVENILE,J-NF,67,12
3675,2026,2,5,JUVENILE,J-PBK,19,3
3676,2026,2,5,JUVENILE,J-PIC-BOOK,109,10
3677,2026,2,5,JUVENILE,YA,5,0
3678,2026,2,5,JUVENILE,YA-FIC,5,0
3679,2026,2,5,JUVENILE,YA-VID-GAM,1,0
3680,2026,2,5,MISSING,A-AUD-CD,1,0
3681,2026,2,5,MISSING,A-NF,4,0
3682,2026,2,5,MISSING,J-AUD,1,0
3683,2026,2,5,MISSING,J-CALDECTT,1,0
3684,2026,2,5,MISSING,J-EASY,2,0
3685,2026,2,5,MISSING,J-GRA,1,0
3686,2026,2,5,MISSING,J-PIC-BOOK,7,0
3687,2026,2,5,MISSING,YA,1,0
3688,2026,2,5,PRGMNG,A-AUD-CD,2,0
3689,2026,2,5,PRGMNG,A-BIO,1,0
3690,2026,2,5,PRGMNG,A-BK-CLUB,1,0
3691,2026,2,5,PRGMNG,A-FIC,44,2
3692,2026,2,5,PRGMNG,A-LEASE-FI,2,0
3693,2026,2,5,PRGMNG,A-LP,5,0
3694,2026,2,5,PRGMNG,A-LP-FIC,3,0
3695,2026,2,5,PRGMNG,A-MYSTERY,2,0
3696,2026,2,5,PRGMNG,A-NEWBK,1,0
3697,2026,2,5,PRGMNG,A-NEWBK-FI,16,1
3698,2026,2,5,PRGMNG,A-NEWBK-LP,2,0
3699,2026,2,5,PRGMNG,A-NF,14,0
3700,2026,2,5,PRGMNG,J-EASY,1,0
3701,2026,2,5,PRGMNG,J-FIC,23,0
3702,2026,2,5,PRGMNG,J-GRA,15,0
3703,2026,2,5,PRGMNG,J-NF,1,0
3704,2026,2,5,STAFF-PERS,A-FIC,11,0
3705,2026,2,5,STAFF-PERS,A-NEWBK,1,0
3706,2026,2,5,STAFF-PERS,A-NEWBK-FI,5,1
3707,2026,2,5,STAFF-PERS,A-NEWBK-NF,1,2
3708,2026,2,5,STAFF-PERS,A-NF,6,3
3709,2026,2,5,STAFF-PERS,A-SFI-FAN,1,0
3710,2026,2,5,STAFF-PERS,A-VID-GAME,1,3
3711,2026,2,5,STAFF-PERS,ILL,2,0
3712,2026,2,5,STAFF-PERS,J-EASY,10,0
3713,2026,2,5,STAFF-PERS,J-PIC-BOOK,7,0
3714,2026,2,5,,A-NEWBK-FI,1,0
3715,2026,2,5,,J-DVD,1,0
3716,2026,2,5,,J-EASY,1,0
3717,2026,2,5,,J-PIC-BOOK,2,0
3718,2026,2,15,ADULT,A-BIO,2,0
3719,2026,2,15,ADULT,A-BLU-RAY,2,0
3720,2026,2,15,ADULT,A-DVD,9,0
3721,2026,2,15,ADULT,A-DVD-TV,1,0
3722,2026,2,15,ADULT,A-FIC,35,0
3723,2026,2,15,ADULT,A-LEASE-FI,2,0
3724,2026,2,15,ADULT,A-LP,4,0
3725,2026,2,15,ADULT,A-LP-FIC,5,0
3726,2026,2,15,ADULT,A-NEWBK-FI,6,0
3727,2026,2,15,ADULT,A-NEWBK-LP,1,0
3728,2026,2,15,ADULT,A-NF,7,0
3729,2026,2,15,ADULT,A-VIS-MEDI,2,0
3730,2026,2,15,ADULT,J-BOARD-BK,1,0
3731,2026,2,15,ADULT,J-EASY-F,1,0
3732,2026,2,15,ADULT,J-NF,8,0
3733,2026,2,15,ADULT,J-PIC-BOOK,7,0
3734,2026,2,15,ADULT,J-SPA,1,0
3735,2026,2,15,INST-TEACH,A-LEASE-FI,1,0
3736,2026,2,15,J-INTERNET,J-FIC,1,0
3737,2026,2,15,J-INTERNET,J-GRA,1,0
3738,2026,2,15,JUVENILE,J-BEGINREA,1,0
3739,2026,2,15,JUVENILE,J-NF,8,4
3740,2026,2,6,ADULT,A-AUD-F,0,1
3741,2026,2,6,ADULT,A-GRA,0,2
3742,2026,2,6,ADULT,A-INCL-C,0,2
3743,2026,2,6,ADULT,A-LEASE-BK,0,1
3744,2026,2,6,HOMEBOUND,A-DVD-FIC,0,3
3745,2026,2,6,HOMEBOUND,A-LEASE-BK,0,1
3746,2026,2,6,HOMEBOUND,J-AUD,0,1
3747,2026,2,6,HOMEBOUND,J-VIS-MEDI,0,1
3748,2026,2,6,HOMEBOUND,YA-AUD,0,2
3749,2026,2,6,J-INTERNET,J-SPA,0,1
3750,2026,2,6,J-INTERNET,YA-GRA,0,1
3751,2026,2,6,J-INTERNET,YA-NF,0,1
3752,2026,2,6,JUVENILE,A-GRA,0,2
3753,2026,2,6,JUVENILE,A-LEASE-LP,0,2
3754,2026,2,6,JUVENILE,A-LEASE-NF,0,2
3755,2026,2,6,JUVENILE,A-NEWBK-NF,0,1
3756,2026,2,6,JUVENILE,A-PLAYAWAY,0,2
3757,2026,2,6,STAFF-PERS,YA-VID-GAM,0,1
3758,2026,2,2,A-NONRES,J-EASY,0,1
3759,2026,2,2,A-NONRES,J-PIC-BOOK,0,3
3760,2026,2,2,ADULT,A-SPA,0,1
3761,2026,2,2,ADULT,AVAIL_SOON,0,1
3762,2026,2,2,ADULT,J-AUD,0,1
3763,2026,2,2,ADULT,J-SERIES,0,3
3764,2026,2,2,J-INTERNET,J-EASY,0,2
3765,2026,2,2,J-INTERNET,YA,0,2
3766,2026,2,2,J-INTERNET,YA-FIC,0,2
3767,2026,2,2,PRGMNG,J-EASY,0,2
3768,2026,2,2,STAFF-PERS,J-GRA,0,3
3769,2026,2,2,TEEN,A-NF,0,5
3770,2026,2,2,TEEN,YA,0,1
3771,2026,2,2,TEEN,YA-GRA,0,1
3772,2026,2,12,ADULT,A-AUD,0,1
3773,2026,2,12,ADULT,A-NEWBK,0,1
3774,2026,2,12,ADULT,J-NEWBERY,0,1
3775,2026,2,12,ADULT,J-PBK,0,4
3776,2026,2,12,ADULT,YA-FIC,0,1
3777,2026,2,12,ADULT,YA-PBK,0,2
3778,2026,2,12,ADULT,YA-ROOM,0,1
3779,2026,2,12,JUVENILE,A-NEWBK-FI,0,4
3780,2026,2,12,JUVENILE,J-EASY,0,5
3781,2026,2,12,JUVENILE,J-PIC-BOOK,0,12
3782,2026,2,12,STAFF-PERS,A-FIC,0,1
3783,2026,2,3,A-NONRES,A-LP,0,1
3784,2026,2,3,A-NONRES,A-VIS-MEDI,0,2
3785,2026,2,3,A-NONRES,J-FIC,0,2
3786,2026,2,3,A-NONRES,J-GRA,0,1
3787,2026,2,3,A-NONRES,J-KIT,0,2
3788,2026,2,3,A-NONRES,J-SPA,0,3
3789,2026,2,3,ADULT,A-AFRAM-FI,0,2
3790,2026,2,3,ADULT,A-DEMENTIA,0,5
3791,2026,2,3,ADULT,A-SC-NF,0,2
3792,2026,2,3,ADULT,J-CD-BK,0,1
3793,2026,2,3,ADULT,J-CHRISTMS,0,2
3794,2026,2,3,ADULT,J-F-LANG-F,0,2
3795,2026,2,3,ADULT,PARENTING,0,2
3796,2026,2,3,ADULT,YA-ROOM,0,3
3797,2026,2,3,INST-TEACH,J-SPA,0,1
3798,2026,2,3,J-INTERNET,A-LEASE-FI,0,1
3799,2026,2,3,J-INTERNET,DDRC,0,1
3800,2026,2,3,J-INTERNET,YA-MANGA,0,2
3801,2026,2,3,J-INTERNET,YA-VID-GAM,0,1
3802,2026,2,3,JUVENILE,A-BIO,0,2
3803,2026,2,3,JUVENILE,A-HOMESCH,0,4
3804,2026,2,3,JUVENILE,A-SND-REC,0,1
3805,2026,2,3,JUVENILE,BASMNT,0,1
3806,2026,2,3,JUVENILE,J-SERIES,0,1
3807,2026,2,3,JUVENILE,J-SPA-PIC,0,1
3808,2026,2,3,JUVENILE,T-MANGA,0,2
3809,2026,2,3,JUVENILE,YA-SCIFIC,0,1
3810,2026,2,3,STAFF-PERS,A-GRA,0,3
3811,2026,2,3,STAFF-PERS,A-NEWBK,0,2
3812,2026,2,3,STAFF-PERS,YA-ROOM,0,1
3813,2026,2,3,TEEN,J-EASY,0,1
3814,2026,2,13,ADULT,A-BIO,0,4
3815,2026,2,13,ADULT,A-LP-FIC,0,1
3816,2026,2,13,ADULT,A-MYSTERY,0,1
3817,2026,2,13,ADULT,A-SFI-FAN,0,1
3818,2026,2,13,ADULT,J-AUD,0,1
3819,2026,2,13,ADULT,J-CALDECTT,0,2
3820,2026,2,13,ADULT,J-NEWBERY,0,1
3821,2026,2,13,ADULT,YA-PBK,0,2
3822,2026,2,13,J-INTERNET,A-NF,0,2
3823,2026,2,13,J-INTERNET,J-EASY,0,1
3824,2026,2,13,J-INTERNET,T-FIC,0,1
3825,2026,2,13,J-INTERNET,YA-FIC,0,1
3826,2026,2,13,JUVENILE,A-DVD,0,2
3827,2026,2,13,JUVENILE,A-LP-NF,0,2
3828,2026,2,13,JUVENILE,A-NEWBK-NF,0,2
3829,2026,2,13,JUVENILE,A-NF,0,15
3830,2026,2,13,JUVENILE,J-NF,0,2
3831,2026,2,13,STAFF-PERS,YA-FIC,0,3
3832,2026,2,4,A-NONRES,A-NEWBK-FI,0,1
3833,2026,2,4,A-NONRES,A-PARENT,0,1
3834,2026,2,4,A-NONRES,J-NEWBERY,0,1
3835,2026,2,4,A-NONRES,YA-PBK,0,1
3836,2026,2,4,ADULT,A-AFR-AMER,0,1
3837,2026,2,4,ADULT,A-FIC-PBK,0,1
3838,2026,2,4,ADULT,A-SC,0,1
3839,2026,2,4,ADULT,A-STACKS,0,2
3840,2026,2,4,ADULT,J-AUD,0,1
3841,2026,2,4,ADULT,J-BEGINREA,0,2
3842,2026,2,4,ADULT,YA-NF,0,1
3843,2026,2,4,ADULT,YA-ROOM,0,1
3844,2026,2,4,J-INTERNET,A-NF,0,1
3845,2026,2,4,J-INTERNET,J-NEWBERY,0,1
3846,2026,2,4,J-INTERNET,YA,0,8
3847,2026,2,4,J-INTERNET,YA-FIC,0,1
3848,2026,2,4,JUVENILE,A-LP-FIC,0,1
3849,2026,2,4,JUVENILE,A-NEWBK-FI,0,1
3850,2026,2,4,STAFF-PERS,J-NEWBERY,0,2
3851,2026,2,4,TEEN,YA-FIC,0,1
3852,2026,2,14,ADULT,A-LP-FIC,0,1
3853,2026,2,14,ADULT,A-SFI-FAN,0,1
3854,2026,2,14,ADULT,A-VID-GAME,0,1
3855,2026,2,14,ADULT,A-WESTERN,0,1
3856,2026,2,14,ADULT,J-AUD,0,2
3857,2026,2,14,ADULT,J-GRA-COM,0,1
3858,2026,2,14,ADULT,J-HOLIDAY,0,1
3859,2026,2,14,ADULT,YA-ROOM,0,1
3860,2026,2,14,JUVENILE,J-NF,0,2
3861,2026,2,1,ADULT,A-AUD-CD,0,15
3862,2026,2,1,ADULT,A-BIO,0,5
3863,2026,2,1,ADULT,A-CHRISTIA,0,1
3864,2026,2,1,ADULT,A-DVD-TV,0,1
3865,2026,2,1,ADULT,A-HOMESCH,0,2
3866,2026,2,1,ADULT,A-LEASE-FI,0,8
3867,2026,2,1,ADULT,A-LP,0,35
3868,2026,2,1,ADULT,A-LP-FIC,0,3
3869,2026,2,1,ADULT,A-LP-NF,0,1
3870,2026,2,1,ADULT,A-MYSTERY,0,2
3871,2026,2,1,ADULT,A-NEWBK,0,2
3872,2026,2,1,ADULT,A-NEWBK-FI,0,37
3873,2026,2,1,ADULT,A-NEWBK-LP,0,3
3874,2026,2,1,ADULT,A-NEWBK-NF,0,16
3875,2026,2,1,ADULT,A-PARENT,0,2
3876,2026,2,1,ADULT,A-STACKS,0,1
3877,2026,2,1,ADULT,A-VID-GAME,0,1
3878,2026,2,1,ADULT,J-BEGINREA,0,15
3879,2026,2,1,ADULT,J-BIO,0,1
3880,2026,2,1,ADULT,J-CALDECTT,0,13
3881,2026,2,1,ADULT,J-EASY-PIC,0,4
3882,2026,2,1,ADULT,J-GRA,0,33
3883,2026,2,1,ADULT,J-NEWBERY,0,3
3884,2026,2,1,ADULT,J-PBK,0,14
3885,2026,2,1,ADULT,T-FIC,0,1
3886,2026,2,1,ADULT,YA,0,6
3887,2026,2,1,ADULT,YA-DVD,0,2
3888,2026,2,1,ADULT,YA-FIC,0,3
3889,2026,2,1,ADULT,YA-GRA,0,1
3890,2026,2,1,J-INTERNET,A-VID-GAME,0,2
3891,2026,2,1,J-INTERNET,J-DVD,0,1
3892,2026,2,1,J-INTERNET,J-EASY,0,3
3893,2026,2,1,J-INTERNET,J-FIC,0,15
3894,2026,2,1,J-INTERNET,J-GRA,0,3
3895,2026,2,1,J-INTERNET,J-NEWBERY,0,2
3896,2026,2,1,J-INTERNET,J-NF,0,8
3897,2026,2,1,J-INTERNET,J-PBK,0,1
3898,2026,2,1,J-INTERNET,J-PIC-BOOK,0,6
3899,2026,2,1,J-INTERNET,J-ROOM,0,2
3900,2026,2,1,J-INTERNET,YA-FIC,0,1
3901,2026,2,1,JUVENILE,A-FIC,0,3
3902,2026,2,5,ADULT,A-BLU-RAY,0,1
3903,2026,2,5,ADULT,A-LUCKYDAY,0,1
3904,2026,2,5,ADULT,A-NEWBIO,0,1
3905,2026,2,5,ADULT,A-PLAYAWAY,0,2
3906,2026,2,5,ADULT,A-SCIFIC,0,1
3907,2026,2,5,ADULT,T-GRA,0,1
3908,2026,2,5,ADULT,YA-ROOM,0,1
3909,2026,2,5,J-INTERNET,J-BIO,0,1
3910,2026,2,5,J-INTERNET,J-ROOM,0,1
3911,2026,2,5,JUVENILE,YA-GRA,0,5
3912,2026,2,5,JUVENILE,YA-PBK,0,2
3913,2026,2,5,STAFF-PERS,A-DVD,0,3
3914,2026,2,5,STAFF-PERS,J-DVD,0,4
3915,2026,2,5,STAFF-PERS,J-FIC,0,2
3916,2026,2,5,STAFF-PERS,YA-GRA,0,1
3917,2026,1,6,ADULT,A-AUD,9,7
3918,2026,1,6,ADULT,A-AUD-CD,1,1
3919,2026,1,6,ADULT,A-AUD-MP3,2,1
3920,2026,1,6,ADULT,A-DEMENTIA,6,12
3921,2026,1,6,ADULT,A-DVD,13,20
3922,2026,1,6,ADULT,A-FIC,29,20
3923,2026,1,6,ADULT,A-HOTSPOT,1,0
3924,2026,1,6,ADULT,A-INCL-C,2,2
3925,2026,1,6,ADULT,A-KIT,2,10
3926,2026,1,6,ADULT,A-KIT-HOBB,2,0
3927,2026,1,6,ADULT,A-LEASE-FI,10,14
3928,2026,1,6,ADULT,A-LEASE-LP,88,86
3929,2026,1,6,ADULT,A-LEASE-NF,16,14
3930,2026,1,6,ADULT,A-LP,17,20
3931,2026,1,6,ADULT,A-LP-FIC,28,9
3932,2026,1,6,ADULT,A-LP-MYS,1,0
3933,2026,1,6,ADULT,A-LP-WEST,1,0
3934,2026,1,6,ADULT,A-NEWBK,2,0
3935,2026,1,6,ADULT,A-NEWBK-FI,15,11
3936,2026,1,6,ADULT,A-NEWBK-LP,17,13
3937,2026,1,6,ADULT,A-NEWBK-NF,14,14
3938,2026,1,6,ADULT,A-NF,29,20
3939,2026,1,6,ADULT,A-PBK,1,0
3940,2026,1,6,ADULT,A-PLAYAWAY,25,28
3941,2026,1,6,ADULT,ILL,2,0
3942,2026,1,6,ADULT,J-CALDECTT,2,1
3943,2026,1,6,ADULT,J-DVD,10,17
3944,2026,1,6,ADULT,J-EASY,57,19
3945,2026,1,6,ADULT,J-FIC,12,16
3946,2026,1,6,ADULT,J-GRA,15,27
3947,2026,1,6,ADULT,J-NEWBERY,1,0
3948,2026,1,6,ADULT,J-NF,33,42
3949,2026,1,6,ADULT,J-PBK,2,0
3950,2026,1,6,ADULT,J-PIC-BOOK,68,41
3951,2026,1,6,ADULT,T-FIC,1,0
3952,2026,1,6,ADULT,YA-FIC,3,5
3953,2026,1,6,ADULT,YA-GRA,1,6
3954,2026,1,6,ADULT,YA-NF,1,3
3955,2026,1,6,DISCARD,A-LP-FIC,1,0
3956,2026,1,6,DISCARD,A-NEWBK-LP,1,0
3957,2026,1,6,DISCARD,J-EASY,1,0
3958,2026,1,6,DISCARD,J-NF,1,0
3959,2026,1,6,DISCARD,J-PIC-BOOK,2,0
3960,2026,1,6,DISCARD,YA,1,0
3961,2026,1,6,DISCARD,YA-FIC,1,0
3962,2026,1,6,DISCARD,YA-GRA,1,0
3963,2026,1,6,HOMEBOUND,A-AUD,9,0
3964,2026,1,6,HOMEBOUND,A-AUD-CD,1,0
3965,2026,1,6,HOMEBOUND,A-AUD-MP3,7,1
3966,2026,1,6,HOMEBOUND,A-BIO,1,0
3967,2026,1,6,HOMEBOUND,A-DVD,12,0
3968,2026,1,6,HOMEBOUND,A-DVD-FIC,3,0
3969,2026,1,6,HOMEBOUND,A-FIC,2,0
3970,2026,1,6,HOMEBOUND,A-FIC-CHRI,1,0
3971,2026,1,6,HOMEBOUND,A-FIC-URBN,1,0
3972,2026,1,6,HOMEBOUND,A-INCL-C,2,0
3973,2026,1,6,HOMEBOUND,A-LEASE-BK,1,0
3974,2026,1,6,HOMEBOUND,A-LEASE-FI,2,0
3975,2026,1,6,HOMEBOUND,A-LEASE-LP,16,1
3976,2026,1,6,HOMEBOUND,A-LEASE-NF,3,0
3977,2026,1,6,HOMEBOUND,A-LP,5,2
3978,2026,1,6,HOMEBOUND,A-LP-FIC,5,0
3979,2026,1,6,HOMEBOUND,A-LP-WEST,1,0
3980,2026,1,6,HOMEBOUND,A-MYSTERY,3,0
3981,2026,1,6,HOMEBOUND,A-NEWBK-LP,4,0
3982,2026,1,6,HOMEBOUND,A-NF,14,3
3983,2026,1,6,HOMEBOUND,A-PBK,1,0
3984,2026,1,6,HOMEBOUND,A-PLAYAWAY,2,1
3985,2026,1,6,HOMEBOUND,J-AUD,1,0
3986,2026,1,6,HOMEBOUND,J-DVD,9,0
3987,2026,1,6,HOMEBOUND,J-NF,3,0
3988,2026,1,6,HOMEBOUND,J-VIS-MEDI,1,0
3989,2026,1,6,HOMEBOUND,YA-AUD,2,0
3990,2026,1,6,HOMEBOUND,YA-NF,1,0
3991,2026,1,6,INST-TEACH,A-DEMENTIA,2,0
3992,2026,1,6,INST-TEACH,J-CALDECTT,12,4
3993,2026,1,6,INST-TEACH,J-EASY,92,33
3994,2026,1,6,INST-TEACH,J-EASY-PIC,2,1
3995,2026,1,6,INST-TEACH,J-FIC,5,0
3996,2026,1,6,INST-TEACH,J-GRA,5,0
3997,2026,1,6,INST-TEACH,J-KINDERBO,14,11
3998,2026,1,6,INST-TEACH,J-NF,59,1
3999,2026,1,6,INST-TEACH,J-PIC-BOOK,265,72
4000,2026,1,6,INST-TEACH,J-SPA,1,0
4001,2026,1,6,J-INTERNET,A-LEASE-FI,1,1
4002,2026,1,6,J-INTERNET,J-EASY,10,4
4003,2026,1,6,J-INTERNET,J-FIC,7,0
4004,2026,1,6,J-INTERNET,J-GRA,15,10
4005,2026,1,6,J-INTERNET,J-NF,10,6
4006,2026,1,6,J-INTERNET,J-PIC-BOOK,14,7
4007,2026,1,6,J-INTERNET,J-SPA,1,0
4008,2026,1,6,J-INTERNET,YA-FIC,1,0
4009,2026,1,6,J-INTERNET,YA-GRA,1,1
4010,2026,1,6,J-INTERNET,YA-NF,1,1
4011,2026,1,6,JUVENILE,A-GRA,2,1
4012,2026,1,6,JUVENILE,A-LEASE-LP,1,1
4013,2026,1,6,JUVENILE,A-LEASE-NF,1,0
4014,2026,1,6,JUVENILE,A-NEWBK-NF,1,0
4015,2026,1,6,JUVENILE,A-NF,1,3
4016,2026,1,6,JUVENILE,A-PLAYAWAY,2,0
4017,2026,1,6,JUVENILE,J-EASY,29,38
4018,2026,1,6,JUVENILE,J-FIC,23,12
4019,2026,1,6,JUVENILE,J-GRA,30,26
4020,2026,1,6,JUVENILE,J-KIT,1,2
4021,2026,1,6,JUVENILE,J-NF,50,30
4022,2026,1,6,JUVENILE,J-PIC-BOOK,45,38
4023,2026,1,6,JUVENILE,J-SPA,2,2
4024,2026,1,6,JUVENILE,STACKS,1,1
4025,2026,1,6,JUVENILE,YA,7,10
4026,2026,1,6,JUVENILE,YA-FIC,18,10
4027,2026,1,6,JUVENILE,YA-GRA,21,24
4028,2026,1,6,JUVENILE,YA-NF,4,3
4029,2026,1,6,STAFF-PERS,A-FIC,1,0
4030,2026,1,6,STAFF-PERS,A-NF,1,1
4031,2026,1,6,STAFF-PERS,J-FIC,3,0
4032,2026,1,6,STAFF-PERS,J-PIC-BOOK,1,0
4033,2026,1,6,STAFF-PERS,YA-VID-GAM,2,1
4034,2026,1,6,,J-EASY,1,0
4035,2026,1,6,,YA,1,0
4036,2026,1,2,A-NONRES,J-EASY,1,0
4037,2026,1,2,A-NONRES,J-PIC-BOOK,3,0
4038,2026,1,2,ADULT,A-AFR-AMER,1,0
4039,2026,1,2,ADULT,A-AUD,4,1
4040,2026,1,2,ADULT,A-AUD-CD,3,1
4041,2026,1,2,ADULT,A-BIO,5,1
4042,2026,1,2,ADULT,A-BK-CLUB,8,0
4043,2026,1,2,ADULT,A-DVD,114,109
4044,2026,1,2,ADULT,A-DVD-TV,2,3
4045,2026,1,2,ADULT,A-FIC,343,164
4046,2026,1,2,ADULT,A-HOMESCH,2,2
4047,2026,1,2,ADULT,A-HOTSPOT,64,0
4048,2026,1,2,ADULT,A-LEASE-BK,1,0
4049,2026,1,2,ADULT,A-LEASE-FI,6,0
4050,2026,1,2,ADULT,A-LEASE-LP,5,0
4051,2026,1,2,ADULT,A-LEASE-NF,1,1
4052,2026,1,2,ADULT,A-LP,60,27
4053,2026,1,2,ADULT,A-LP-FIC,18,4
4054,2026,1,2,ADULT,A-MYSTERY,5,5
4055,2026,1,2,ADULT,A-NEWBK,2,0
4056,2026,1,2,ADULT,A-NEWBK-FI,131,64
4057,2026,1,2,ADULT,A-NEWBK-LP,26,11
4058,2026,1,2,ADULT,A-NEWBK-NF,35,45
4059,2026,1,2,ADULT,A-NF,181,151
4060,2026,1,2,ADULT,A-PBK,5,4
4061,2026,1,2,ADULT,A-SC,1,0
4062,2026,1,2,ADULT,A-SCDOC-ME,2,2
4063,2026,1,2,ADULT,A-SCIFIC,2,2
4064,2026,1,2,ADULT,A-SPA,1,0
4065,2026,1,2,ADULT,A-STACKS,1,0
4066,2026,1,2,ADULT,A-VID-GAME,3,0
4067,2026,1,2,ADULT,A-VIS-MEDI,1,1
4068,2026,1,2,ADULT,AVAIL_SOON,1,0
4069,2026,1,2,ADULT,ILL,11,0
4070,2026,1,2,ADULT,J-AUD,1,0
4071,2026,1,2,ADULT,J-BEGINREA,1,0
4072,2026,1,2,ADULT,J-BOARD-BK,11,10
4073,2026,1,2,ADULT,J-CALDECTT,14,19
4074,2026,1,2,ADULT,J-DVD,77,82
4075,2026,1,2,ADULT,J-EASY,189,75
4076,2026,1,2,ADULT,J-EASY-F,4,4
4077,2026,1,2,ADULT,J-EASY-PIC,2,2
4078,2026,1,2,ADULT,J-FIC,140,104
4079,2026,1,2,ADULT,J-GRA,158,72
4080,2026,1,2,ADULT,J-GRA-COM,1,0
4081,2026,1,2,ADULT,J-KIT,1,3
4082,2026,1,2,ADULT,J-NEWBERY,10,3
4083,2026,1,2,ADULT,J-NF,238,112
4084,2026,1,2,ADULT,J-PBK,28,22
4085,2026,1,2,ADULT,J-PIC-BOOK,366,189
4086,2026,1,2,ADULT,J-ROOM,1,2
4087,2026,1,2,ADULT,J-SERIES,2,2
4088,2026,1,2,ADULT,J-SPA,6,2
4089,2026,1,2,ADULT,T-FIC,1,0
4090,2026,1,2,ADULT,YA,31,14
4091,2026,1,2,ADULT,YA-FIC,10,17
4092,2026,1,2,ADULT,YA-GRA,22,10
4093,2026,1,2,ADULT,YA-PBK,5,5
4094,2026,1,2,DAMAGED,A-AUD-CD,1,0
4095,2026,1,2,DAMAGED,A-DVD,2,0
4096,2026,1,2,DAMAGED,A-FIC,1,0
4097,2026,1,2,DAMAGED,A-HOTSPOT,44,0
4098,2026,1,2,DAMAGED,A-NF,1,0
4099,2026,1,2,DAMAGED,J-DVD,1,0
4100,2026,1,2,DAMAGED,J-EASY,1,0
4101,2026,1,2,DAMAGED,J-NF,2,0
4102,2026,1,2,DAMAGED,J-PIC-BOOK,1,0
4103,2026,1,2,DAMAGED,YA,1,0
4104,2026,1,2,DISCARD,A-AUD-CD,1,0
